order_id,customer_id,product_id,category,sub_category,region,shipping_mode,order_date,ship_date,quantity,sales,discount,profit,shipping_duration,order_year,order_month,order_quarter,profit_margin,is_high_value
ORD-48266,CUST-0348,PROD-0163,Furniture,Bookcases,South,First Class,2023-08-15,2023-08-22,7,745.74,0.1,332.03,7,2023,8,3,0.4452356049025129,0
ORD-91913,CUST-0108,PROD-0082,Office Supplies,Art,South,First Class,2023-11-24,2023-11-28,4,1102.49,0.0,424.86,4,2023,11,4,0.3853640395831255,0
ORD-78161,CUST-0494,PROD-0056,Office Supplies,Storage,South,Standard Class,2023-06-26,2023-06-27,1,37.64,0.2,15.04,1,2023,6,2,0.39957492029755576,0
ORD-67805,CUST-0388,PROD-0043,Technology,Machines,South,Second Class,2023-12-23,2023-12-28,7,1435.49,0.3,143.63,5,2023,12,4,0.10005642672536903,1
ORD-60155,CUST-0498,PROD-0088,Technology,Copiers,North,Second Class,2023-07-02,2023-07-06,4,184.87,0.0,91.17,4,2023,7,3,0.4931573538161952,0
ORD-10563,CUST-0287,PROD-0146,Office Supplies,Binders,North,Same Day,2023-04-24,2023-04-25,10,1482.45,0.0,677.64,1,2023,4,2,0.4571081655367803,1
ORD-37471,CUST-0431,PROD-0060,Furniture,Furnishings,South,Standard Class,2023-03-08,2023-03-13,8,1483.58,0.1,322.82,5,2023,3,1,0.21759527629113362,1
ORD-50808,CUST-0265,PROD-0088,Technology,Accessories,West,Second Class,2023-11-07,2023-11-13,1,797.72,0.2,188.87,6,2023,11,4,0.23676227247655818,0
ORD-12429,CUST-0001,PROD-0156,Technology,Copiers,South,First Class,2023-01-15,2023-01-20,8,146.38,0.0,46.38,5,2023,1,1,0.3168465637382156,0
ORD-25890,CUST-0268,PROD-0150,Furniture,Bookcases,South,First Class,2023-11-02,2023-11-08,6,863.95,0.0,484.31,6,2023,11,4,0.5605764222466577,0
ORD-37486,CUST-0039,PROD-0084,Office Supplies,Storage,East,Standard Class,2023-08-24,2023-08-27,8,1188.55,0.0,642.64,3,2023,8,3,0.5406924403685163,1
ORD-35770,CUST-0008,PROD-0142,Office Supplies,Paper,West,Standard Class,2023-11-06,2023-11-09,2,707.99,0.0,388.84,3,2023,11,4,0.5492167968474131,0
ORD-46657,CUST-0063,PROD-0057,Technology,Phones,West,Same Day,2023-09-10,2023-09-16,6,783.2,0.2,237.03,6,2023,9,3,0.3026430030643514,0
ORD-99492,CUST-0278,PROD-0087,Technology,Machines,North,Second Class,2023-06-21,2023-06-22,5,935.55,0.2,324.83,1,2023,6,2,0.3472075249853028,0
ORD-42519,CUST-0201,PROD-0106,Office Supplies,Art,West,First Class,2023-08-17,2023-08-19,9,655.29,0.1,307.12,2,2023,8,3,0.4686779898976026,0
ORD-26363,CUST-0148,PROD-0197,Office Supplies,Binders,North,Second Class,2023-04-26,2023-05-02,9,420.18,0.5,1.18,6,2023,4,2,0.0028083202437050787,0
ORD-16027,CUST-0350,PROD-0177,Furniture,Furnishings,South,Standard Class,2023-09-07,2023-09-11,5,1000.35,0.1,318.68,4,2023,9,3,0.31856850102464135,0
ORD-36370,CUST-0440,PROD-0147,Furniture,Chairs,West,Same Day,2023-08-18,2023-08-21,1,673.6,0.5,-45.75,3,2023,8,3,-0.06791864608076009,0
ORD-64980,CUST-0289,PROD-0131,Office Supplies,Art,East,Same Day,2023-05-19,2023-05-24,2,1437.45,0.0,838.92,5,2023,5,2,0.5836168214546592,1
ORD-94623,CUST-0416,PROD-0112,Furniture,Tables,West,Second Class,2023-02-16,2023-02-21,8,944.73,0.5,-69.64,5,2023,2,1,-0.07371418288823262,0
ORD-80513,CUST-0313,PROD-0082,Technology,Copiers,West,Standard Class,2023-02-07,2023-02-09,5,870.99,0.0,409.93,2,2023,2,1,0.4706483426905016,0
ORD-44861,CUST-0183,PROD-0174,Office Supplies,Binders,East,First Class,2023-08-13,2023-08-18,1,420.2,0.0,215.22,5,2023,8,3,0.5121846739647787,0
ORD-73238,CUST-0322,PROD-0151,Technology,Copiers,East,Standard Class,2023-09-18,2023-09-25,8,572.44,0.3,141.09,7,2023,9,3,0.24647124589476624,0
ORD-66637,CUST-0461,PROD-0179,Office Supplies,Binders,North,First Class,2023-12-09,2023-12-15,3,715.04,0.0,222.26,6,2023,12,4,0.3108357574401432,0
ORD-75053,CUST-0061,PROD-0037,Furniture,Furnishings,West,First Class,2023-02-07,2023-02-09,4,27.19,0.3,1.79,2,2023,2,1,0.06583302684810592,0
ORD-70009,CUST-0338,PROD-0130,Office Supplies,Art,North,Second Class,2023-04-30,2023-05-02,5,288.81,0.2,82.54,2,2023,4,2,0.28579342820539455,0
ORD-10905,CUST-0298,PROD-0139,Office Supplies,Paper,East,Same Day,2023-10-03,2023-10-05,7,986.98,0.0,385.58,2,2023,10,4,0.39066647753753875,0
ORD-36940,CUST-0016,PROD-0052,Furniture,Chairs,South,Same Day,2023-06-23,2023-06-29,4,205.01,0.3,41.63,6,2023,6,2,0.2030632652065753,0
ORD-80268,CUST-0137,PROD-0158,Office Supplies,Storage,West,Standard Class,2023-09-13,2023-09-20,1,650.76,0.0,293.09,7,2023,9,3,0.45038109287602185,0
ORD-59457,CUST-0051,PROD-0072,Technology,Accessories,West,Standard Class,2023-01-27,2023-02-03,5,1105.22,0.0,421.23,7,2023,1,1,0.3811277392736288,0
ORD-96569,CUST-0250,PROD-0080,Furniture,Tables,West,Same Day,2023-02-12,2023-02-18,7,372.78,0.5,-13.99,6,2023,2,1,-0.03752883738397983,0
ORD-34439,CUST-0448,PROD-0021,Furniture,Furnishings,West,Second Class,2023-01-04,2023-01-10,6,397.35,0.1,99.34,6,2023,1,1,0.25000629168239585,0
ORD-67295,CUST-0220,PROD-0032,Office Supplies,Binders,East,Same Day,2023-06-07,2023-06-08,5,272.1,0.3,52.12,1,2023,6,2,0.19154722528482174,0
ORD-40653,CUST-0322,PROD-0017,Furniture,Chairs,West,First Class,2023-08-03,2023-08-05,5,1035.35,0.0,595.69,2,2023,8,3,0.5753513304679578,0
ORD-31106,CUST-0070,PROD-0053,Office Supplies,Binders,South,Standard Class,2023-06-10,2023-06-15,1,41.16,0.5,-6.04,5,2023,6,2,-0.1467444120505345,0
ORD-37737,CUST-0441,PROD-0036,Office Supplies,Paper,East,Second Class,2023-09-19,2023-09-22,6,641.47,0.2,242.91,3,2023,9,3,0.3786771010335635,0
ORD-97392,CUST-0137,PROD-0029,Office Supplies,Storage,West,Same Day,2023-01-04,2023-01-07,6,638.18,0.3,31.05,3,2023,1,1,0.048653984769187385,0
ORD-85593,CUST-0044,PROD-0026,Furniture,Bookcases,East,Same Day,2023-12-01,2023-12-05,8,1382.53,0.5,-254.15,4,2023,12,4,-0.18382964564964233,1
ORD-62363,CUST-0478,PROD-0096,Furniture,Furnishings,West,Same Day,2023-05-09,2023-05-13,7,89.37,0.1,41.31,4,2023,5,2,0.4622356495468278,0
ORD-75553,CUST-0344,PROD-0189,Furniture,Tables,West,Second Class,2023-06-18,2023-06-21,3,124.5,0.1,59.93,3,2023,6,2,0.48136546184738954,0
ORD-85133,CUST-0320,PROD-0138,Office Supplies,Storage,South,Same Day,2023-03-15,2023-03-19,6,462.65,0.1,211.65,4,2023,3,1,0.4574732519182968,0
ORD-10648,CUST-0221,PROD-0020,Office Supplies,Art,North,Same Day,2023-11-07,2023-11-09,10,1243.77,0.2,205.11,2,2023,11,4,0.1649099109964061,1
ORD-40429,CUST-0331,PROD-0135,Furniture,Bookcases,North,Standard Class,2023-07-14,2023-07-21,8,226.75,0.2,32.14,7,2023,7,3,0.141742006615215,0
ORD-66595,CUST-0104,PROD-0150,Technology,Accessories,South,Standard Class,2023-05-12,2023-05-14,1,307.09,0.3,27.98,2,2023,5,2,0.09111335439122083,0
ORD-84274,CUST-0421,PROD-0062,Technology,Phones,North,Standard Class,2023-02-27,2023-03-06,9,409.01,0.0,196.27,7,2023,2,1,0.47986601794577155,0
ORD-42976,CUST-0257,PROD-0137,Furniture,Bookcases,West,Second Class,2023-07-10,2023-07-12,5,546.11,0.3,99.5,2,2023,7,3,0.18219772573291096,0
ORD-55036,CUST-0039,PROD-0071,Technology,Copiers,West,Second Class,2023-06-27,2023-07-01,9,332.46,0.0,105.98,4,2023,6,2,0.3187751910004211,0
ORD-84956,CUST-0451,PROD-0140,Technology,Copiers,North,First Class,2023-06-18,2023-06-21,7,1433.76,0.3,244.3,3,2023,6,2,0.17039113938176545,1
ORD-42432,CUST-0337,PROD-0053,Office Supplies,Art,West,Second Class,2023-02-04,2023-02-08,9,1386.67,0.1,300.4,4,2023,2,1,0.2166340946295802,1
ORD-60734,CUST-0463,PROD-0012,Office Supplies,Paper,North,Same Day,2023-03-08,2023-03-11,7,1402.72,0.1,434.64,3,2023,3,1,0.3098551385878864,1
ORD-65168,CUST-0361,PROD-0044,Office Supplies,Binders,West,Second Class,2023-03-12,2023-03-16,9,1292.81,0.0,587.49,4,2023,3,1,0.45442872502533244,1
ORD-87313,CUST-0235,PROD-0049,Furniture,Furnishings,North,Standard Class,2023-01-03,2023-01-05,8,1223.52,0.3,88.46,2,2023,1,1,0.07229959461226625,1
ORD-99086,CUST-0403,PROD-0159,Furniture,Tables,North,First Class,2023-10-04,2023-10-10,8,255.09,0.0,143.55,6,2023,10,4,0.5627425614489004,0
ORD-57884,CUST-0327,PROD-0020,Office Supplies,Paper,East,Second Class,2023-07-15,2023-07-17,5,1226.95,0.5,23.07,2,2023,7,3,0.018802722197318555,1
ORD-33969,CUST-0078,PROD-0010,Technology,Copiers,East,Same Day,2023-07-28,2023-07-30,4,910.41,0.5,-5.32,2,2023,7,3,-0.005843521050955065,0
ORD-78409,CUST-0080,PROD-0074,Technology,Accessories,West,First Class,2023-06-15,2023-06-17,9,155.19,0.1,76.92,2,2023,6,2,0.495650492944133,0
ORD-17032,CUST-0330,PROD-0127,Furniture,Bookcases,East,Standard Class,2023-12-11,2023-12-14,3,110.71,0.1,37.78,3,2023,12,4,0.34125191942913924,0
ORD-34854,CUST-0386,PROD-0089,Technology,Copiers,East,Second Class,2023-01-08,2023-01-15,10,334.29,0.0,106.14,7,2023,1,1,0.3175087498878219,0
ORD-77566,CUST-0028,PROD-0150,Office Supplies,Storage,North,First Class,2023-05-16,2023-05-19,1,467.37,0.0,268.36,3,2023,5,2,0.5741917538566874,0
ORD-91229,CUST-0007,PROD-0120,Furniture,Chairs,South,First Class,2023-12-13,2023-12-16,4,1409.28,0.0,525.74,3,2023,12,4,0.37305574477747505,1
ORD-74089,CUST-0244,PROD-0162,Office Supplies,Binders,West,Same Day,2023-07-01,2023-07-04,5,672.44,0.0,315.19,3,2023,7,3,0.46872583427517694,0
ORD-68171,CUST-0183,PROD-0122,Technology,Machines,East,Second Class,2023-10-13,2023-10-14,5,712.87,0.0,389.29,1,2023,10,4,0.54608834710396,0
ORD-61070,CUST-0209,PROD-0110,Technology,Machines,South,First Class,2023-10-23,2023-10-29,3,918.68,0.0,423.69,6,2023,10,4,0.46119432228850094,0
ORD-16685,CUST-0427,PROD-0036,Technology,Machines,North,Standard Class,2023-04-17,2023-04-20,4,962.15,0.3,274.06,3,2023,4,2,0.2848412409707426,0
ORD-30656,CUST-0242,PROD-0159,Office Supplies,Art,South,Second Class,2023-08-17,2023-08-21,4,338.52,0.3,94.46,4,2023,8,3,0.2790381661349403,0
ORD-27248,CUST-0309,PROD-0155,Technology,Accessories,West,Standard Class,2023-12-19,2023-12-24,2,239.1,0.2,70.78,5,2023,12,4,0.29602676704307823,0
ORD-41774,CUST-0291,PROD-0179,Furniture,Bookcases,West,Standard Class,2023-05-28,2023-06-04,3,144.73,0.5,10.58,7,2023,5,2,0.07310163753195606,0
ORD-98256,CUST-0096,PROD-0046,Technology,Copiers,East,Standard Class,2023-01-24,2023-01-25,5,1254.56,0.0,604.49,1,2023,1,1,0.4818342685881903,1
ORD-38257,CUST-0201,PROD-0069,Furniture,Bookcases,South,First Class,2023-10-16,2023-10-23,7,890.59,0.1,405.93,7,2023,10,4,0.4557989647312456,0
ORD-10977,CUST-0324,PROD-0015,Furniture,Tables,South,Same Day,2023-07-23,2023-07-29,9,373.69,0.0,172.44,6,2023,7,3,0.46145200567315153,0
ORD-16154,CUST-0434,PROD-0161,Office Supplies,Storage,East,Same Day,2023-02-24,2023-02-25,10,1375.68,0.0,602.38,1,2023,2,1,0.4378779948825308,1
ORD-58776,CUST-0112,PROD-0011,Technology,Phones,North,Standard Class,2023-12-07,2023-12-11,4,958.52,0.0,476.74,4,2023,12,4,0.4973709468764345,0
ORD-65591,CUST-0331,PROD-0122,Furniture,Bookcases,East,Same Day,2023-07-09,2023-07-14,7,198.48,0.0,86.18,5,2023,7,3,0.43419991938734387,0
ORD-50509,CUST-0494,PROD-0119,Office Supplies,Paper,South,Second Class,2023-05-21,2023-05-28,7,963.83,0.0,525.15,7,2023,5,2,0.5448574956164468,0
ORD-47623,CUST-0420,PROD-0097,Furniture,Furnishings,East,Standard Class,2023-06-21,2023-06-24,7,1107.57,0.1,513.55,3,2023,6,2,0.4636727249744937,0
ORD-50974,CUST-0254,PROD-0053,Furniture,Chairs,East,Standard Class,2023-09-13,2023-09-17,10,1018.44,0.1,294.24,4,2023,9,3,0.28891245434193474,0
ORD-84228,CUST-0185,PROD-0149,Furniture,Bookcases,West,Standard Class,2023-01-22,2023-01-29,4,1063.9,0.2,188.11,7,2023,1,1,0.1768117304257919,0
ORD-30112,CUST-0094,PROD-0146,Furniture,Bookcases,East,First Class,2023-02-15,2023-02-16,10,256.44,0.0,128.78,1,2023,2,1,0.5021837466853845,0
ORD-44808,CUST-0174,PROD-0091,Furniture,Bookcases,South,Same Day,2023-11-25,2023-11-27,4,737.32,0.2,284.96,2,2023,11,4,0.3864807681874898,0
ORD-19186,CUST-0146,PROD-0037,Furniture,Bookcases,South,Standard Class,2023-04-05,2023-04-10,8,88.43,0.0,47.2,5,2023,4,2,0.5337555128350108,0
ORD-73791,CUST-0080,PROD-0046,Office Supplies,Binders,North,Standard Class,2023-11-14,2023-11-21,4,555.32,0.0,281.31,7,2023,11,4,0.5065727868616293,0
ORD-97972,CUST-0098,PROD-0156,Technology,Accessories,East,Standard Class,2023-02-14,2023-02-20,5,860.29,0.0,372.42,6,2023,2,1,0.43290053354101526,0
ORD-13352,CUST-0236,PROD-0111,Office Supplies,Art,South,Standard Class,2023-10-07,2023-10-11,9,1402.07,0.5,-279.88,4,2023,10,4,-0.1996191345653213,1
ORD-48542,CUST-0385,PROD-0128,Furniture,Furnishings,North,Standard Class,2023-08-13,2023-08-18,3,479.84,0.2,129.9,5,2023,8,3,0.2707152384128043,0
ORD-61397,CUST-0194,PROD-0156,Furniture,Tables,West,Standard Class,2023-12-15,2023-12-20,5,331.34,0.2,82.28,5,2023,12,4,0.24832498340073642,0
ORD-99427,CUST-0381,PROD-0092,Office Supplies,Paper,East,Second Class,2023-10-24,2023-10-26,6,1184.95,0.2,415.27,2,2023,10,4,0.35045360563736866,1
ORD-72485,CUST-0406,PROD-0048,Furniture,Furnishings,South,First Class,2023-03-15,2023-03-18,8,1106.92,0.0,502.15,3,2023,3,1,0.45364615329021063,0
ORD-92838,CUST-0485,PROD-0078,Office Supplies,Storage,South,Same Day,2023-01-29,2023-02-04,5,711.94,0.0,260.37,6,2023,1,1,0.365719021265837,0
ORD-99120,CUST-0124,PROD-0065,Office Supplies,Art,West,Same Day,2023-07-23,2023-07-24,1,543.09,0.1,173.87,1,2023,7,3,0.32014951481338266,0
ORD-60637,CUST-0045,PROD-0140,Technology,Copiers,West,First Class,2023-09-15,2023-09-22,9,591.45,0.5,-73.26,7,2023,9,3,-0.12386507735226984,0
ORD-78390,CUST-0490,PROD-0121,Office Supplies,Binders,East,Second Class,2023-11-06,2023-11-09,1,1135.79,0.5,-205.06,3,2023,11,4,-0.1805439385801953,1
ORD-95198,CUST-0347,PROD-0160,Furniture,Chairs,West,Second Class,2023-08-02,2023-08-09,2,359.73,0.1,150.4,7,2023,8,3,0.4180913462874934,0
ORD-83589,CUST-0500,PROD-0139,Technology,Accessories,North,First Class,2023-10-06,2023-10-07,2,604.66,0.5,25.89,1,2023,10,4,0.04281745112956042,0
ORD-71461,CUST-0216,PROD-0150,Technology,Accessories,South,Same Day,2023-09-10,2023-09-15,4,954.82,0.3,128.6,5,2023,9,3,0.13468507153180703,0
ORD-10309,CUST-0047,PROD-0199,Office Supplies,Binders,South,Standard Class,2023-02-09,2023-02-13,4,161.78,0.1,72.14,4,2023,2,1,0.44591420447521324,0
ORD-10773,CUST-0322,PROD-0040,Technology,Phones,East,First Class,2023-04-21,2023-04-22,4,378.7,0.2,79.09,1,2023,4,2,0.20884605228412995,0
ORD-99880,CUST-0112,PROD-0174,Technology,Machines,North,First Class,2023-02-10,2023-02-12,8,87.34,0.0,49.2,2,2023,2,1,0.5633157774215709,0
ORD-87962,CUST-0469,PROD-0110,Furniture,Tables,North,Standard Class,2023-04-04,2023-04-09,6,914.5,0.0,521.9,5,2023,4,2,0.5706943685073811,0
ORD-69834,CUST-0249,PROD-0163,Furniture,Furnishings,North,Standard Class,2023-12-24,2023-12-25,2,991.11,0.5,-197.53,1,2023,12,4,-0.19930179293922975,0
ORD-20378,CUST-0488,PROD-0119,Furniture,Bookcases,South,First Class,2023-05-31,2023-06-07,5,803.81,0.1,162.89,7,2023,5,2,0.20264739179656885,0
ORD-76887,CUST-0466,PROD-0200,Furniture,Chairs,East,Standard Class,2023-06-10,2023-06-13,8,470.58,0.3,124.9,3,2023,6,2,0.26541714480003403,0
ORD-70974,CUST-0500,PROD-0161,Technology,Copiers,North,First Class,2023-09-05,2023-09-07,9,1451.7,0.0,503.55,2,2023,9,3,0.34686918784872905,1
ORD-16976,CUST-0024,PROD-0160,Technology,Phones,South,Second Class,2023-11-18,2023-11-24,10,969.44,0.0,338.13,6,2023,11,4,0.34878899158276944,0
ORD-31984,CUST-0058,PROD-0098,Office Supplies,Paper,North,Second Class,2023-11-04,2023-11-11,4,283.36,0.5,21.87,7,2023,11,4,0.07718097120271034,0
ORD-40596,CUST-0072,PROD-0175,Office Supplies,Art,South,Same Day,2023-07-16,2023-07-18,6,238.38,0.0,79.81,2,2023,7,3,0.33480157731353305,0
ORD-21568,CUST-0113,PROD-0029,Technology,Copiers,West,Second Class,2023-05-29,2023-05-31,9,1432.76,0.5,50.82,2,2023,5,2,0.03547000195427008,1
ORD-60630,CUST-0253,PROD-0174,Technology,Phones,North,Same Day,2023-08-17,2023-08-22,2,187.15,0.2,19.43,5,2023,8,3,0.10382046486775313,0
ORD-71378,CUST-0407,PROD-0190,Office Supplies,Storage,South,Standard Class,2023-04-02,2023-04-05,2,512.98,0.3,92.8,3,2023,4,2,0.18090373893719053,0
ORD-43631,CUST-0387,PROD-0044,Furniture,Furnishings,South,Standard Class,2023-03-29,2023-03-31,1,929.89,0.1,441.6,2,2023,3,1,0.4748948800395746,0
ORD-99885,CUST-0414,PROD-0087,Technology,Phones,East,Standard Class,2023-07-04,2023-07-11,4,134.85,0.3,29.09,7,2023,7,3,0.2157211716722284,0
ORD-19733,CUST-0032,PROD-0171,Furniture,Chairs,West,Second Class,2023-06-13,2023-06-14,9,404.0,0.1,182.15,1,2023,6,2,0.4508663366336634,0
ORD-48169,CUST-0212,PROD-0126,Furniture,Chairs,South,Same Day,2023-09-16,2023-09-19,7,689.08,0.2,265.4,3,2023,9,3,0.3851512161142392,0
ORD-10909,CUST-0287,PROD-0168,Office Supplies,Binders,North,Same Day,2023-07-21,2023-07-24,5,1249.55,0.1,274.74,3,2023,7,3,0.21987115361530152,1
ORD-40447,CUST-0165,PROD-0084,Office Supplies,Paper,North,Same Day,2023-03-25,2023-03-29,3,692.75,0.3,3.76,4,2023,3,1,0.005427643450018044,0
ORD-41768,CUST-0477,PROD-0186,Technology,Accessories,North,Standard Class,2023-12-20,2023-12-25,4,213.05,0.1,99.63,5,2023,12,4,0.46763670499882654,0
ORD-30663,CUST-0033,PROD-0050,Furniture,Chairs,West,First Class,2023-07-16,2023-07-21,1,128.03,0.3,15.5,5,2023,7,3,0.12106537530266344,0
ORD-57694,CUST-0016,PROD-0046,Furniture,Chairs,West,Second Class,2023-02-02,2023-02-03,8,964.29,0.1,234.56,1,2023,2,1,0.2432463263126238,0
ORD-72209,CUST-0411,PROD-0020,Office Supplies,Paper,West,Standard Class,2023-12-09,2023-12-13,5,820.34,0.2,188.66,4,2023,12,4,0.22997781407708998,0
ORD-76874,CUST-0285,PROD-0104,Technology,Phones,South,Second Class,2023-01-29,2023-02-02,10,57.35,0.5,0.61,4,2023,1,1,0.01063644289450741,0
ORD-99750,CUST-0042,PROD-0064,Office Supplies,Paper,North,Standard Class,2023-02-21,2023-02-28,5,1235.0,0.1,358.63,7,2023,2,1,0.2903886639676113,1
ORD-75516,CUST-0408,PROD-0178,Furniture,Furnishings,West,Same Day,2023-02-06,2023-02-11,6,211.28,0.3,38.09,5,2023,2,1,0.1802820901173798,0
ORD-13799,CUST-0050,PROD-0124,Technology,Accessories,North,Same Day,2023-08-05,2023-08-08,6,131.15,0.2,18.23,3,2023,8,3,0.1390011437285551,0
ORD-71171,CUST-0389,PROD-0011,Technology,Accessories,South,Standard Class,2023-05-09,2023-05-15,6,1436.73,0.1,523.49,6,2023,5,2,0.3643621278876337,1
ORD-31255,CUST-0226,PROD-0118,Office Supplies,Binders,East,First Class,2023-03-18,2023-03-19,10,1377.76,0.5,-105.28,1,2023,3,1,-0.0764138892114737,1
ORD-33931,CUST-0273,PROD-0069,Office Supplies,Storage,South,Second Class,2023-12-29,2024-01-03,8,278.48,0.2,31.41,5,2023,12,4,0.11279086469405343,0
ORD-91185,CUST-0312,PROD-0049,Technology,Machines,West,Standard Class,2023-03-25,2023-03-31,5,64.42,0.3,14.64,6,2023,3,1,0.2272586153368519,0
ORD-75933,CUST-0206,PROD-0171,Furniture,Tables,East,Same Day,2023-05-27,2023-06-01,5,414.52,0.5,-15.12,5,2023,5,2,-0.03647592396024317,0
ORD-86747,CUST-0286,PROD-0060,Furniture,Furnishings,East,First Class,2023-12-30,2024-01-01,10,134.61,0.5,-8.87,2,2023,12,4,-0.06589406433400193,0
ORD-96705,CUST-0233,PROD-0104,Technology,Accessories,West,First Class,2023-06-20,2023-06-27,4,1249.05,0.1,289.17,7,2023,6,2,0.23151194908130182,1
ORD-61174,CUST-0323,PROD-0041,Technology,Phones,West,Same Day,2023-04-10,2023-04-12,5,1173.73,0.0,612.05,2,2023,4,2,0.521457234628066,1
ORD-27457,CUST-0048,PROD-0096,Furniture,Tables,East,Second Class,2023-04-01,2023-04-08,7,333.44,0.0,120.07,7,2023,4,2,0.3600947696737044,0
ORD-79229,CUST-0285,PROD-0108,Technology,Accessories,South,Second Class,2023-08-24,2023-08-25,5,428.39,0.1,167.53,1,2023,8,3,0.391068885828334,0
ORD-25360,CUST-0379,PROD-0168,Furniture,Tables,East,Second Class,2023-03-17,2023-03-18,2,175.77,0.1,73.9,1,2023,3,1,0.4204357967798828,0
ORD-85479,CUST-0136,PROD-0076,Office Supplies,Art,West,Second Class,2023-03-27,2023-04-03,2,955.03,0.3,80.63,7,2023,3,1,0.08442666722511334,0
ORD-33544,CUST-0439,PROD-0161,Furniture,Furnishings,South,Standard Class,2023-07-07,2023-07-08,3,943.58,0.0,289.1,1,2023,7,3,0.3063863159456538,0
ORD-63460,CUST-0140,PROD-0193,Furniture,Tables,East,Same Day,2023-05-28,2023-05-30,10,902.42,0.3,2.52,2,2023,5,2,0.0027924913011679706,0
ORD-32744,CUST-0130,PROD-0113,Office Supplies,Binders,East,First Class,2023-11-30,2023-12-05,10,801.9,0.2,230.63,5,2023,11,4,0.2876044394562913,0
ORD-94560,CUST-0292,PROD-0031,Furniture,Tables,North,Standard Class,2023-08-26,2023-08-29,2,406.41,0.5,31.46,3,2023,8,3,0.07740951256120666,0
ORD-79341,CUST-0113,PROD-0072,Furniture,Tables,South,Standard Class,2023-06-23,2023-06-27,9,273.84,0.1,76.12,4,2023,6,2,0.27797253870873506,0
ORD-19990,CUST-0014,PROD-0186,Office Supplies,Paper,South,Second Class,2023-07-27,2023-07-30,4,1119.32,0.3,120.9,3,2023,7,3,0.10801200729014046,0
ORD-60322,CUST-0482,PROD-0044,Furniture,Tables,North,Standard Class,2023-05-18,2023-05-24,7,39.6,0.2,7.09,6,2023,5,2,0.17904040404040403,0
ORD-87376,CUST-0200,PROD-0030,Office Supplies,Paper,West,Same Day,2023-05-05,2023-05-11,8,1371.44,0.3,369.28,6,2023,5,2,0.26926442279647667,1
ORD-29272,CUST-0410,PROD-0017,Office Supplies,Storage,North,Same Day,2023-06-23,2023-06-24,7,134.74,0.1,49.67,1,2023,6,2,0.36863589134629654,0
ORD-55874,CUST-0298,PROD-0003,Technology,Phones,South,Second Class,2023-01-02,2023-01-04,4,140.47,0.0,84.21,2,2023,1,1,0.5994874350395102,0
ORD-43334,CUST-0390,PROD-0014,Technology,Copiers,South,Same Day,2023-09-19,2023-09-21,3,186.97,0.0,108.81,2,2023,9,3,0.5819650211263839,0
ORD-61263,CUST-0455,PROD-0021,Furniture,Bookcases,South,Second Class,2023-01-19,2023-01-26,8,935.35,0.2,200.76,7,2023,1,1,0.21463623242636445,0
ORD-93447,CUST-0386,PROD-0116,Office Supplies,Art,South,Standard Class,2023-02-01,2023-02-07,2,443.16,0.1,110.15,6,2023,2,1,0.24855582633811715,0
ORD-27880,CUST-0132,PROD-0101,Technology,Copiers,South,Same Day,2023-03-28,2023-03-30,9,1377.69,0.0,529.69,2,2023,3,1,0.3844769142550211,1
ORD-56394,CUST-0297,PROD-0095,Technology,Machines,East,Same Day,2023-06-15,2023-06-21,8,1052.34,0.0,348.73,6,2023,6,2,0.3313852937263622,0
ORD-74196,CUST-0360,PROD-0196,Office Supplies,Binders,South,Standard Class,2023-06-24,2023-06-27,8,727.23,0.2,146.88,3,2023,6,2,0.20197186584711851,0
ORD-88750,CUST-0329,PROD-0137,Technology,Copiers,West,Same Day,2023-01-09,2023-01-13,5,1085.44,0.0,638.12,4,2023,1,1,0.587890625,0
ORD-86890,CUST-0112,PROD-0155,Furniture,Chairs,East,Standard Class,2023-05-24,2023-05-31,4,863.3,0.0,429.66,7,2023,5,2,0.4976948916946601,0
ORD-66839,CUST-0380,PROD-0007,Technology,Machines,West,Same Day,2023-08-06,2023-08-12,1,1284.8,0.2,432.41,6,2023,8,3,0.3365582191780822,1
ORD-50272,CUST-0347,PROD-0120,Furniture,Chairs,West,Second Class,2023-02-11,2023-02-18,3,148.87,0.0,66.97,7,2023,2,1,0.4498555786928192,0
ORD-26977,CUST-0200,PROD-0043,Office Supplies,Binders,West,Second Class,2023-12-02,2023-12-05,2,799.07,0.0,274.58,3,2023,12,4,0.34362446343874753,0
