Order_ID,Customer_ID,Product_ID,Category,Sub_Category,Region,Shipping_Mode,Order_Date,Ship_Date,Quantity,Sales,Discount,Profit
ORD-72895,CUST-0468,PROD-0185,Technology,Phones,West,First Class,2023-08-01,2023-08-07,1,66.22,0.5,-8.28
ORD-66063,CUST-0191,PROD-0177,Technology,Phones,South,Second Class,2023-06-01,2023-06-04,5,214.66,0.3,3.98
ORD-61563,CUST-0248,PROD-0071,Office Supplies,Art,West,Same Day,2023-07-11,2023-07-13,5,1411.2,0.2,504.46
ORD-26521,CUST-0060,PROD-0083,Furniture,Furnishings,West,First Class,2023-06-11,2023-06-15,3,292.67,0.0,164.64
ORD-11037,CUST-0170,PROD-0061,Technology,Machines,West,Standard Class,2023-05-13,2023-05-17,5,730.99,0.2,225.82
ORD-47823,CUST-0351,PROD-0084,Furniture,Tables,West,Second Class,2023-03-29,2023-03-30,4,810.88,0.1,403.95
ORD-20726,CUST-0497,PROD-0036,Furniture,Bookcases,East,First Class,2023-02-22,2023-02-24,10,103.41,0.5,2.61
ORD-26741,CUST-0338,PROD-0048,Technology,Phones,West,First Class,2023-11-24,2023-11-26,8,752.09,0.2,126.56
ORD-80263,CUST-0329,PROD-0140,Office Supplies,Binders,East,Second Class,2023-12-31,2024-01-06,6,840.13,0.0,458.47
ORD-97633,CUST-0157,PROD-0044,Office Supplies,Art,South,Second Class,2023-02-21,2023-02-25,2,1466.7,0.1,518.07
ORD-90602,CUST-0044,PROD-0115,Technology,Phones,East,Standard Class,2023-09-28,2023-10-05,1,557.64,0.3,151.78
ORD-68751,CUST-0233,PROD-0079,Furniture,Furnishings,South,Second Class,2023-11-23,2023-11-25,6,1163.12,0.1,428.6
ORD-79327,CUST-0375,PROD-0191,Office Supplies,Art,North,Same Day,2023-03-02,2023-03-05,10,464.41,0.3,75.31
ORD-44073,CUST-0149,PROD-0155,Technology,Phones,East,First Class,2023-09-08,2023-09-13,9,64.82,0.0,36.46
ORD-38543,CUST-0216,PROD-0022,Technology,Accessories,South,First Class,2023-08-07,2023-08-08,9,722.16,0.3,23.91
ORD-82983,CUST-0035,PROD-0091,Technology,Copiers,West,First Class,2023-01-05,2023-01-08,9,663.5,0.1,195.55
ORD-51085,CUST-0093,PROD-0032,Furniture,Bookcases,West,Second Class,2023-12-05,2023-12-07,6,1098.83,0.2,171.8
ORD-77090,CUST-0026,PROD-0026,Office Supplies,Paper,East,Same Day,2023-12-18,2023-12-22,4,452.96,0.2,113.71
ORD-72808,CUST-0227,PROD-0191,Furniture,Tables,West,Standard Class,2023-06-08,2023-06-10,4,1224.18,0.0,518.69
ORD-85443,CUST-0132,PROD-0097,Office Supplies,Storage,East,Second Class,2023-01-27,2023-02-01,10,871.17,0.0,342.5
ORD-24701,CUST-0025,PROD-0137,Office Supplies,Art,West,First Class,2023-10-23,2023-10-24,9,1360.76,0.5,-153.3
ORD-31459,CUST-0049,PROD-0181,Technology,Copiers,East,Second Class,2023-03-29,2023-04-04,5,597.0,0.5,-108.27
ORD-77725,CUST-0153,PROD-0159,Office Supplies,Storage,East,Same Day,2023-03-29,2023-04-03,6,1239.35,0.2,373.57
ORD-84844,CUST-0179,PROD-0194,Office Supplies,Binders,North,Standard Class,2023-04-02,2023-04-04,2,672.84,0.3,108.44
ORD-80623,CUST-0312,PROD-0170,Office Supplies,Paper,South,Second Class,2023-09-28,2023-10-03,4,966.16,0.2,125.97
ORD-70571,CUST-0008,PROD-0085,Office Supplies,Art,East,Second Class,2023-02-20,2023-02-27,5,1196.31,0.0,565.09
ORD-30955,CUST-0268,PROD-0101,Office Supplies,Paper,North,First Class,2023-04-22,2023-04-28,1,330.68,0.3,65.3
ORD-66939,CUST-0435,PROD-0138,Technology,Phones,South,Same Day,2023-10-03,2023-10-04,5,1418.98,0.1,464.1
ORD-12970,CUST-0378,PROD-0159,Office Supplies,Binders,North,Same Day,2023-08-28,2023-09-02,1,568.2,0.0,245.42
ORD-65735,CUST-0474,PROD-0109,Office Supplies,Binders,South,Second Class,2023-02-15,2023-02-21,6,1121.88,0.3,83.85
ORD-70906,CUST-0493,PROD-0192,Technology,Machines,South,First Class,2023-12-11,2023-12-15,1,1124.27,0.0,633.46
ORD-41605,CUST-0404,PROD-0150,Technology,Phones,South,First Class,2023-10-21,2023-10-25,5,218.91,0.1,86.5
ORD-41896,CUST-0371,PROD-0110,Technology,Phones,East,Standard Class,2023-09-15,2023-09-21,2,83.22,0.1,40.09
ORD-27777,CUST-0154,PROD-0055,Office Supplies,Storage,South,Same Day,2023-02-05,2023-02-08,9,754.36,0.2,130.31
ORD-28331,CUST-0469,PROD-0113,Technology,Accessories,East,Same Day,2023-10-18,2023-10-20,4,542.78,0.3,153.01
ORD-10932,CUST-0321,PROD-0086,Office Supplies,Art,West,Standard Class,2023-07-07,2023-07-13,5,686.54,0.0,394.22
ORD-53818,CUST-0441,PROD-0099,Furniture,Tables,West,First Class,2023-07-02,2023-07-05,2,169.87,0.1,72.39
ORD-98977,CUST-0315,PROD-0011,Office Supplies,Binders,South,Same Day,2023-09-06,2023-09-08,8,61.7,0.0,26.94
ORD-65289,CUST-0393,PROD-0167,Furniture,Furnishings,North,Second Class,2023-05-08,2023-05-11,3,791.44,0.2,124.91
ORD-43610,CUST-0036,PROD-0181,Office Supplies,Storage,North,Standard Class,2023-02-23,2023-02-28,8,1439.17,0.1,445.59
ORD-36835,CUST-0172,PROD-0138,Office Supplies,Art,West,Second Class,2023-01-22,2023-01-25,2,75.46,0.5,-5.14
ORD-10160,CUST-0070,PROD-0126,Technology,Phones,East,First Class,2023-09-07,2023-09-11,4,644.89,0.3,24.69
ORD-44510,CUST-0325,PROD-0067,Office Supplies,Art,West,Standard Class,2023-09-28,2023-10-05,10,360.28,0.1,94.29
ORD-12832,CUST-0295,PROD-0106,Office Supplies,Paper,West,Same Day,2023-07-25,2023-07-28,10,947.51,0.5,-166.72
ORD-84667,CUST-0089,PROD-0045,Office Supplies,Art,West,Second Class,2023-06-13,2023-06-20,6,185.59,0.5,5.36
ORD-53076,CUST-0276,PROD-0192,Furniture,Tables,West,Standard Class,2023-08-21,2023-08-24,4,51.48,0.2,8.14
ORD-83393,CUST-0062,PROD-0028,Furniture,Bookcases,North,First Class,2023-06-06,2023-06-08,10,765.74,0.3,22.71
ORD-76487,CUST-0253,PROD-0053,Office Supplies,Storage,West,Second Class,2023-09-20,2023-09-22,4,337.38,0.1,91.67
ORD-68917,CUST-0008,PROD-0065,Technology,Accessories,North,Standard Class,2023-11-15,2023-11-16,6,305.64,0.5,-49.51
ORD-13039,CUST-0096,PROD-0140,Technology,Copiers,South,Second Class,2023-05-16,2023-05-23,3,1455.43,0.1,698.1
ORD-32332,CUST-0442,PROD-0060,Technology,Phones,East,Same Day,2023-08-25,2023-08-27,1,417.43,0.1,200.41
ORD-17418,CUST-0363,PROD-0177,Furniture,Bookcases,North,First Class,2023-03-23,2023-03-26,6,1496.79,0.0,520.8
ORD-94311,CUST-0039,PROD-0016,Office Supplies,Storage,East,Standard Class,2023-11-21,2023-11-23,3,1130.97,0.3,16.25
ORD-13691,CUST-0301,PROD-0187,Office Supplies,Storage,South,Same Day,2023-05-11,2023-05-18,10,622.17,0.0,340.18
ORD-20240,CUST-0254,PROD-0077,Technology,Accessories,East,Standard Class,2023-05-16,2023-05-23,4,275.14,0.0,156.18
ORD-91508,CUST-0027,PROD-0010,Technology,Machines,West,Same Day,2023-02-20,2023-02-26,7,338.37,0.2,134.13
ORD-81585,CUST-0205,PROD-0115,Office Supplies,Binders,North,First Class,2023-01-18,2023-01-19,10,516.13,0.0,249.15
ORD-64277,CUST-0370,PROD-0035,Technology,Machines,South,Same Day,2023-10-06,2023-10-11,1,34.77,0.2,8.94
ORD-51024,CUST-0016,PROD-0016,Technology,Copiers,South,First Class,2023-06-20,2023-06-27,10,1449.23,0.0,522.36
ORD-38336,CUST-0316,PROD-0119,Technology,Accessories,North,Same Day,2023-03-29,2023-03-31,2,181.55,0.3,10.19
ORD-84235,CUST-0022,PROD-0191,Office Supplies,Storage,North,Same Day,2023-09-11,2023-09-13,3,197.53,0.1,80.03
ORD-46612,CUST-0381,PROD-0105,Technology,Copiers,North,First Class,2023-10-08,2023-10-15,2,721.46,0.0,334.44
ORD-50159,CUST-0126,PROD-0105,Technology,Accessories,South,Second Class,2023-05-31,2023-06-07,3,291.83,0.0,166.97
ORD-62076,CUST-0008,PROD-0037,Furniture,Tables,South,Second Class,2023-02-12,2023-02-14,1,883.34,0.1,245.06
ORD-68468,CUST-0409,PROD-0122,Technology,Copiers,North,First Class,2023-12-12,2023-12-14,7,969.5,0.1,392.9
ORD-39445,CUST-0473,PROD-0034,Furniture,Furnishings,North,Same Day,2023-11-05,2023-11-12,5,1085.9,0.0,335.38
ORD-98752,CUST-0069,PROD-0070,Furniture,Bookcases,East,Standard Class,2023-07-15,2023-07-16,3,176.54,0.3,17.61
ORD-51899,CUST-0490,PROD-0138,Office Supplies,Paper,South,Same Day,2023-10-04,2023-10-08,5,1104.11,0.3,38.13
ORD-43462,CUST-0246,PROD-0143,Furniture,Furnishings,South,First Class,2023-08-26,2023-08-30,1,1363.62,0.3,194.1
ORD-50889,CUST-0234,PROD-0067,Technology,Accessories,West,Standard Class,2023-10-17,2023-10-18,10,68.14,0.1,21.4
ORD-84351,CUST-0067,PROD-0022,Furniture,Bookcases,North,Standard Class,2023-07-26,2023-07-31,9,1401.27,0.0,675.54
ORD-91962,CUST-0066,PROD-0051,Furniture,Tables,East,Second Class,2023-09-19,2023-09-23,5,684.59,0.0,307.21
ORD-25370,CUST-0115,PROD-0147,Office Supplies,Storage,East,Second Class,2023-08-10,2023-08-12,3,1077.34,0.0,592.05
ORD-31823,CUST-0103,PROD-0191,Office Supplies,Storage,South,Standard Class,2023-07-03,2023-07-06,1,1320.4,0.0,791.46
ORD-12702,CUST-0010,PROD-0141,Office Supplies,Storage,South,Second Class,2024-01-01,2024-01-05,8,374.12,0.0,155.76
ORD-10440,CUST-0265,PROD-0134,Office Supplies,Paper,North,Second Class,2023-03-02,2023-03-06,1,54.25,0.0,26.29
ORD-92283,CUST-0078,PROD-0061,Technology,Copiers,South,Same Day,2023-10-25,2023-10-31,9,1418.71,0.3,116.3
ORD-90973,CUST-0023,PROD-0100,Technology,Machines,East,Standard Class,2023-10-08,2023-10-12,8,1499.96,0.2,489.76
ORD-16640,CUST-0012,PROD-0153,Office Supplies,Art,South,First Class,2023-08-11,2023-08-12,2,1090.06,0.0,342.36
ORD-20811,CUST-0476,PROD-0025,Office Supplies,Paper,East,Standard Class,2023-12-06,2023-12-11,9,975.73,0.5,21.72
ORD-75699,CUST-0073,PROD-0195,Office Supplies,Art,South,Standard Class,2023-04-07,2023-04-13,5,1211.28,0.5,116.75
ORD-57581,CUST-0105,PROD-0083,Technology,Machines,West,Same Day,2023-01-16,2023-01-20,6,575.09,0.3,67.77
ORD-42818,CUST-0146,PROD-0149,Office Supplies,Art,West,Same Day,2023-08-15,2023-08-17,1,161.33,0.3,41.72
ORD-94405,CUST-0370,PROD-0005,Technology,Phones,South,First Class,2023-12-01,2023-12-03,9,681.17,0.1,142.74
ORD-29567,CUST-0493,PROD-0101,Technology,Phones,East,Standard Class,2023-09-12,2023-09-15,6,1359.16,0.2,450.94
ORD-56990,CUST-0327,PROD-0050,Furniture,Bookcases,South,First Class,2023-06-26,2023-06-30,1,32.46,0.0,17.92
ORD-22412,CUST-0396,PROD-0144,Technology,Machines,North,Standard Class,2023-12-18,2023-12-22,2,949.95,0.5,-182.74
ORD-55344,CUST-0290,PROD-0005,Furniture,Furnishings,North,Standard Class,2023-02-01,2023-02-05,10,275.88,0.0,143.64
ORD-63529,CUST-0013,PROD-0014,Technology,Accessories,South,First Class,2023-08-23,2023-08-24,1,152.8,0.5,-26.31
ORD-36280,CUST-0463,PROD-0033,Office Supplies,Storage,North,Second Class,2023-02-15,2023-02-17,1,989.2,0.1,213.72
ORD-59055,CUST-0006,PROD-0128,Office Supplies,Storage,West,Second Class,2023-04-25,2023-05-02,5,481.84,0.5,41.53
ORD-50037,CUST-0336,PROD-0046,Technology,Copiers,West,First Class,2023-11-21,2023-11-24,7,1241.32,0.0,704.92
ORD-21549,CUST-0171,PROD-0061,Technology,Machines,West,First Class,2023-06-08,2023-06-12,3,404.02,0.1,134.34
ORD-65293,CUST-0043,PROD-0126,Furniture,Tables,South,Second Class,2023-02-21,2023-02-27,3,1242.55,0.5,-230.88
ORD-61673,CUST-0232,PROD-0001,Office Supplies,Storage,West,Same Day,2023-06-29,2023-07-05,7,1430.0,0.0,739.57
ORD-20038,CUST-0490,PROD-0160,Furniture,Furnishings,West,Second Class,2023-11-16,2023-11-19,8,711.28,0.0,285.42
ORD-85783,CUST-0031,PROD-0164,Technology,Machines,North,Standard Class,2023-07-31,2023-08-01,9,468.9,0.3,72.67
ORD-49496,CUST-0499,PROD-0038,Technology,Accessories,East,Second Class,2023-04-18,2023-04-21,1,474.71,0.2,64.74
ORD-59598,CUST-0281,PROD-0040,Technology,Accessories,North,Second Class,2023-11-23,2023-11-27,5,914.81,0.1,412.5
ORD-43656,CUST-0295,PROD-0045,Technology,Copiers,East,Second Class,2023-11-26,2023-12-03,2,1154.29,0.0,460.36
ORD-90276,CUST-0253,PROD-0199,Technology,Phones,South,Same Day,2023-05-08,2023-05-09,7,365.58,0.0,182.35
ORD-86907,CUST-0404,PROD-0074,Office Supplies,Binders,North,Second Class,2023-10-28,2023-11-04,7,814.52,0.2,226.81
ORD-12396,CUST-0178,PROD-0026,Technology,Phones,South,Standard Class,2023-03-24,2023-03-31,6,480.28,0.5,-60.0
ORD-20782,CUST-0411,PROD-0186,Technology,Accessories,North,Standard Class,2023-12-29,2024-01-02,1,480.21,0.5,-88.99
ORD-65559,CUST-0003,PROD-0062,Furniture,Tables,North,Same Day,2023-01-28,2023-01-29,4,261.47,0.5,10.33
ORD-87945,CUST-0229,PROD-0141,Office Supplies,Paper,North,Standard Class,2023-05-22,2023-05-23,1,330.59,0.2,51.58
ORD-41549,CUST-0055,PROD-0193,Office Supplies,Storage,North,Same Day,2023-11-30,2023-12-05,7,87.47,0.5,5.99
ORD-92620,CUST-0388,PROD-0100,Technology,Machines,North,Second Class,2023-02-20,2023-02-25,5,1271.19,0.5,-50.84
ORD-78666,CUST-0169,PROD-0094,Technology,Phones,North,First Class,2023-08-13,2023-08-16,4,519.79,0.0,201.76
ORD-12966,CUST-0242,PROD-0043,Office Supplies,Storage,North,Same Day,2023-03-12,2023-03-19,8,906.14,0.0,349.3
ORD-71334,CUST-0058,PROD-0107,Technology,Copiers,North,Standard Class,2023-11-12,2023-11-16,3,212.07,0.0,84.18
ORD-87080,CUST-0325,PROD-0099,Furniture,Furnishings,West,Standard Class,2023-10-02,2023-10-04,8,521.5,0.0,306.59
ORD-64948,CUST-0287,PROD-0028,Technology,Accessories,East,Standard Class,2023-12-11,2023-12-17,9,562.18,0.1,202.58
ORD-75601,CUST-0017,PROD-0004,Technology,Machines,East,First Class,2023-03-11,2023-03-13,7,1446.73,0.0,446.92
ORD-25930,CUST-0201,PROD-0150,Technology,Copiers,West,Second Class,2023-08-22,2023-08-25,7,1006.25,0.0,486.34
ORD-67997,CUST-0350,PROD-0175,Furniture,Chairs,West,Standard Class,2023-05-06,2023-05-11,6,1051.53,0.0,602.7
ORD-17198,CUST-0377,PROD-0030,Furniture,Bookcases,South,Same Day,2023-02-07,2023-02-08,8,1393.06,0.0,753.24
ORD-16084,CUST-0482,PROD-0167,Office Supplies,Art,South,Second Class,2023-04-19,2023-04-25,2,937.6,0.0,400.01
ORD-47821,CUST-0278,PROD-0075,Office Supplies,Paper,South,Standard Class,2023-01-06,2023-01-09,2,1113.11,0.3,63.66
ORD-19777,CUST-0417,PROD-0004,Furniture,Tables,North,First Class,2023-02-21,2023-02-24,2,578.04,0.5,-5.44
ORD-82096,CUST-0199,PROD-0179,Furniture,Furnishings,South,First Class,2023-12-08,2023-12-15,10,1296.5,0.0,657.38
ORD-21890,CUST-0048,PROD-0001,Furniture,Chairs,North,Second Class,2023-09-13,2023-09-17,5,1157.69,0.0,524.23
ORD-86704,CUST-0404,PROD-0109,Technology,Machines,West,First Class,2023-10-10,2023-10-13,6,1121.8,0.0,627.04
ORD-20008,CUST-0464,PROD-0115,Furniture,Bookcases,North,First Class,2023-04-30,2023-05-05,6,1152.31,0.2,285.76
ORD-54743,CUST-0186,PROD-0067,Technology,Copiers,North,Same Day,2023-03-24,2023-03-26,7,47.91,0.1,12.65
ORD-67033,CUST-0389,PROD-0189,Furniture,Bookcases,West,Same Day,2023-08-28,2023-08-30,1,549.99,0.2,203.21
ORD-70383,CUST-0105,PROD-0016,Office Supplies,Storage,North,Second Class,2023-07-16,2023-07-23,5,1136.95,0.2,273.47
ORD-94045,CUST-0386,PROD-0059,Furniture,Chairs,South,Standard Class,2023-09-07,2023-09-10,5,1468.48,0.3,433.52
ORD-34341,CUST-0455,PROD-0114,Furniture,Chairs,East,Second Class,2023-12-28,2024-01-01,3,587.32,0.0,253.26
ORD-53559,CUST-0133,PROD-0198,Furniture,Furnishings,South,Same Day,2023-04-06,2023-04-11,9,1254.18,0.0,583.68
ORD-66178,CUST-0129,PROD-0035,Technology,Copiers,West,First Class,2023-03-15,2023-03-19,2,1292.31,0.5,49.16
ORD-54336,CUST-0107,PROD-0187,Office Supplies,Storage,West,Same Day,2023-12-21,2023-12-23,6,913.54,0.0,303.35
ORD-66523,CUST-0370,PROD-0130,Furniture,Chairs,West,Standard Class,2023-05-15,2023-05-20,9,1490.6,0.3,143.36
ORD-33116,CUST-0030,PROD-0178,Furniture,Bookcases,South,Second Class,2023-01-04,2023-01-07,1,1037.21,0.3,70.94
ORD-72162,CUST-0103,PROD-0148,Furniture,Chairs,East,Same Day,2023-08-08,2023-08-11,1,485.12,0.5,-46.99
ORD-52161,CUST-0211,PROD-0116,Technology,Copiers,West,Same Day,2023-12-30,2024-01-02,6,396.94,0.2,57.49
ORD-86899,CUST-0361,PROD-0008,Technology,Machines,South,First Class,2023-09-02,2023-09-04,7,1129.38,0.0,523.32
ORD-37032,CUST-0093,PROD-0016,Office Supplies,Binders,South,First Class,2023-09-04,2023-09-05,2,1147.13,0.2,173.17
ORD-95360,CUST-0455,PROD-0126,Furniture,Chairs,West,Standard Class,2023-08-05,2023-08-07,1,1173.57,0.0,486.99
ORD-81197,CUST-0191,PROD-0030,Furniture,Bookcases,West,First Class,2023-01-17,2023-01-20,3,1411.2,0.2,160.02
ORD-11030,CUST-0107,PROD-0150,Technology,Accessories,North,First Class,2023-07-31,2023-08-05,9,40.59,0.1,18.05
ORD-62103,CUST-0138,PROD-0127,Technology,Phones,West,Standard Class,2023-02-06,2023-02-10,8,1327.64,0.0,429.52
ORD-20536,CUST-0205,PROD-0050,Furniture,Chairs,East,Standard Class,2023-01-17,2023-01-20,10,313.46,0.0,149.21
ORD-70140,CUST-0094,PROD-0065,Furniture,Furnishings,South,Standard Class,2023-08-14,2023-08-16,10,432.38,0.2,116.76
ORD-41675,CUST-0469,PROD-0143,Technology,Accessories,North,Same Day,2023-06-16,2023-06-19,1,251.29,0.1,79.22
ORD-90314,CUST-0419,PROD-0141,Furniture,Chairs,South,First Class,2023-03-07,2023-03-11,3,1487.13,0.2,514.47
ORD-21404,CUST-0082,PROD-0147,Technology,Copiers,South,Second Class,2023-11-30,2023-12-01,5,1462.91,0.3,80.27
ORD-17798,CUST-0065,PROD-0111,Office Supplies,Storage,West,Same Day,2023-11-27,2023-11-30,3,691.35,0.0,300.12
ORD-49809,CUST-0183,PROD-0053,Office Supplies,Storage,East,Second Class,2023-01-12,2023-01-16,1,768.38,0.3,130.28
ORD-10365,CUST-0215,PROD-0192,Furniture,Bookcases,West,Standard Class,2023-03-28,2023-03-29,9,35.14,0.5,-6.21
ORD-84061,CUST-0492,PROD-0044,Office Supplies,Paper,South,First Class,2023-02-09,2023-02-12,5,1325.53,0.0,548.89
ORD-46633,CUST-0133,PROD-0139,Office Supplies,Paper,South,First Class,2023-03-22,2023-03-25,4,385.95,0.0,230.81
ORD-31990,CUST-0126,PROD-0092,Technology,Phones,South,Second Class,2023-11-30,2023-12-07,6,529.2,0.0,299.5
ORD-39654,CUST-0173,PROD-0073,Furniture,Chairs,South,Same Day,2023-10-25,2023-10-30,9,1216.63,0.1,354.6
ORD-37282,CUST-0320,PROD-0050,Technology,Accessories,South,Second Class,2023-05-07,2023-05-11,3,896.3,0.0,535.83
ORD-80438,CUST-0014,PROD-0089,Office Supplies,Binders,North,First Class,2023-05-18,2023-05-25,5,153.89,0.3,43.51
ORD-53691,CUST-0385,PROD-0154,Furniture,Bookcases,South,Standard Class,2023-03-02,2023-03-04,4,1451.13,0.2,494.22
ORD-73061,CUST-0236,PROD-0080,Office Supplies,Art,East,First Class,2023-02-03,2023-02-04,7,289.73,0.1,89.16
ORD-84233,CUST-0105,PROD-0115,Furniture,Chairs,South,First Class,2023-07-22,2023-07-26,2,1060.43,0.0,483.04
ORD-40424,CUST-0370,PROD-0103,Technology,Copiers,East,Same Day,2023-06-13,2023-06-15,9,951.74,0.2,308.78
ORD-23485,CUST-0460,PROD-0037,Office Supplies,Paper,West,Standard Class,2023-08-18,2023-08-25,4,59.15,0.3,7.22
ORD-96487,CUST-0380,PROD-0137,Furniture,Bookcases,South,Second Class,2023-02-01,2023-02-03,3,1063.62,0.0,525.27
ORD-40182,CUST-0441,PROD-0085,Furniture,Chairs,East,Standard Class,2023-05-19,2023-05-21,3,168.54,0.5,11.54
ORD-41164,CUST-0342,PROD-0013,Office Supplies,Storage,West,Same Day,2023-11-23,2023-11-25,5,709.88,0.0,346.2
ORD-42941,CUST-0441,PROD-0034,Technology,Phones,South,Second Class,2023-11-18,2023-11-25,6,1056.61,0.3,66.18
ORD-87424,CUST-0093,PROD-0189,Technology,Machines,West,Same Day,2023-01-22,2023-01-26,8,958.39,0.3,230.51
ORD-37390,CUST-0451,PROD-0061,Technology,Copiers,East,Standard Class,2023-07-03,2023-07-10,10,1415.28,0.0,704.68
ORD-81159,CUST-0341,PROD-0075,Furniture,Bookcases,North,Second Class,2023-11-22,2023-11-27,6,1108.16,0.3,268.58
ORD-80973,CUST-0088,PROD-0199,Furniture,Furnishings,West,First Class,2023-07-27,2023-08-03,3,46.62,0.3,10.26
ORD-73210,CUST-0065,PROD-0169,Office Supplies,Binders,East,Second Class,2023-04-21,2023-04-28,6,1110.93,0.0,404.69
ORD-61352,CUST-0087,PROD-0143,Technology,Accessories,South,Second Class,2023-01-05,2023-01-12,2,809.26,0.1,227.56
ORD-96990,CUST-0479,PROD-0163,Furniture,Tables,East,Same Day,2023-03-30,2023-04-04,7,299.28,0.1,70.56
ORD-94688,CUST-0007,PROD-0024,Technology,Accessories,South,Second Class,2023-02-14,2023-02-17,10,868.63,0.3,257.61
ORD-11762,CUST-0311,PROD-0180,Office Supplies,Storage,West,First Class,2023-12-22,2023-12-26,1,218.88,0.2,87.54
ORD-54917,CUST-0424,PROD-0014,Office Supplies,Art,West,First Class,2023-04-05,2023-04-06,8,1257.21,0.5,110.88
ORD-40356,CUST-0315,PROD-0020,Technology,Phones,South,First Class,2023-07-09,2023-07-16,4,817.34,0.0,457.43
ORD-49043,CUST-0429,PROD-0119,Technology,Phones,South,Same Day,2023-01-03,2023-01-09,1,641.41,0.0,205.55
ORD-28817,CUST-0237,PROD-0125,Office Supplies,Paper,East,Same Day,2023-05-24,2023-05-28,2,1386.73,0.5,-35.22
ORD-17194,CUST-0243,PROD-0112,Technology,Copiers,East,First Class,2023-12-29,2024-01-03,6,35.28,0.3,7.14
ORD-70690,CUST-0089,PROD-0052,Furniture,Furnishings,North,Same Day,2023-08-06,2023-08-12,3,1288.94,0.5,85.85
ORD-35982,CUST-0403,PROD-0106,Technology,Phones,East,Second Class,2023-12-31,2024-01-01,7,463.51,0.0,178.63
ORD-60998,CUST-0179,PROD-0071,Furniture,Chairs,South,Same Day,2023-04-02,2023-04-06,8,994.57,0.2,241.67
ORD-72470,CUST-0487,PROD-0108,Technology,Copiers,South,Second Class,2023-11-06,2023-11-09,3,943.04,0.0,334.18
ORD-66173,CUST-0415,PROD-0018,Furniture,Bookcases,East,Standard Class,2023-09-19,2023-09-24,8,49.26,0.0,17.2
ORD-74803,CUST-0318,PROD-0158,Office Supplies,Binders,South,Second Class,2023-12-24,2023-12-26,1,1325.66,0.1,439.98
ORD-68365,CUST-0158,PROD-0069,Furniture,Chairs,West,First Class,2023-04-23,2023-04-26,6,654.03,0.1,170.81
ORD-75664,CUST-0422,PROD-0100,Office Supplies,Art,West,Standard Class,2023-03-26,2023-03-29,5,1163.61,0.1,321.61
ORD-59610,CUST-0432,PROD-0195,Technology,Copiers,North,Second Class,2023-12-19,2023-12-23,3,312.83,0.2,56.25
ORD-44894,CUST-0033,PROD-0168,Technology,Phones,East,First Class,2023-09-14,2023-09-21,6,946.22,0.1,336.37
ORD-45116,CUST-0090,PROD-0024,Furniture,Bookcases,South,Second Class,2023-10-30,2023-11-04,1,1256.14,0.0,534.53
ORD-38884,CUST-0245,PROD-0137,Technology,Machines,West,Standard Class,2023-06-06,2023-06-10,7,1110.82,0.1,481.39
ORD-76216,CUST-0490,PROD-0134,Furniture,Bookcases,South,Same Day,2023-01-27,2023-01-31,7,141.88,0.2,20.86
ORD-56059,CUST-0450,PROD-0107,Furniture,Furnishings,West,First Class,2023-12-14,2023-12-18,4,618.12,0.0,302.68
ORD-48919,CUST-0452,PROD-0178,Technology,Machines,North,Standard Class,2023-03-18,2023-03-22,8,1388.26,0.0,592.7
ORD-24417,CUST-0006,PROD-0199,Office Supplies,Art,East,Standard Class,2023-12-24,2023-12-28,9,589.89,0.1,122.17
ORD-57623,CUST-0211,PROD-0193,Furniture,Chairs,East,Standard Class,2023-04-27,2023-05-03,4,677.43,0.2,150.63
ORD-42197,CUST-0109,PROD-0007,Furniture,Furnishings,West,First Class,2023-01-12,2023-01-19,7,717.08,0.0,312.36
ORD-27778,CUST-0094,PROD-0189,Technology,Copiers,West,Same Day,2023-10-22,2023-10-28,5,1168.63,0.3,344.93
ORD-77095,CUST-0232,PROD-0131,Office Supplies,Storage,East,First Class,2023-09-15,2023-09-22,6,1020.85,0.0,493.92
